1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1021,580.0,2.86921381337252,1,0,1,533,300,2,1958.0,1601,2,13825,85.0,0.0,34,6,5,533,1958,1987,140000
1040,0.0,2.86921381337252,1,369,2,671,286,2,1959.0,1040,2,7560,70.0,0.0,0,5,5,1040,1959,1959,133700
1012,0.0,2.0,1,0,1,1012,308,1,1920.0,1012,2,8263,59.0,0.0,22,5,6,1012,1920,1950,118400
1552,0.0,3.0,3,24,6,1528,782,1,2005.0,1552,3,10084,84.0,196.0,20,5,7,1552,2005,2006,212900
960,0.0,3.0,1,0,1,672,288,1,1956.0,960,2,8926,69.0,0.0,0,3,4,672,1956,1956,112000
698,0.0,2.0,1,0,1,698,0,0,1980.0,698,2,9405,50.0,0.0,200,9,5,698,1947,2008,118000
812,670.0,3.0,1,0,1,384,392,3,1992.0,1482,3,9125,69.0,170.0,25,5,7,384,1992,1992,163900
1005,0.0,2.0,1,0,1,1005,672,1,1977.0,1005,1,10434,60.0,0.0,0,5,4,1005,1955,1955,115000
1555,0.0,2.0,1,0,1,1373,660,3,2007.0,1555,3,3684,53.0,130.0,20,5,7,1373,2007,2007,174000
1530,0.0,3.0,3,1300,6,230,630,3,2004.0,1530,3,14572,182.0,0.0,36,5,7,1530,2004,2004,259000
847,1112.0,4.0,3,0,1,847,434,3,2004.0,1959,3,11796,59.0,0.0,48,5,7,847,2004,2005,215000
936,0.0,2.0,4,936,6,0,672,1,1980.0,936,2,7200,60.0,180.0,0,5,5,936,1980,1980,140000
1328,653.0,4.0,1,622,4,500,576,1,1981.0,1981,3,7804,65.0,0.0,44,3,4,1122,1928,1950,135000
974,0.0,3.0,2,212,4,762,0,0,1980.0,974,2,10712,63.0,0.0,28,5,5,974,1991,1992,93500
1178,1032.0,5.0,2,0,1,1008,205,1,1930.0,2210,1,9900,90.0,0.0,48,4,6,1008,1880,1950,117500
1142,878.0,3.0,1,584,6,544,466,2,1995.0,2020,3,9828,80.0,0.0,155,5,8,1128,1995,1995,239500
916,684.0,3.0,3,0,1,916,460,3,1997.0,1600,2,8773,57.0,0.0,38,5,6,916,1997,1997,169000
986,0.0,2.0,1,0,1,960,180,1,1926.0,986,2,6180,60.0,0.0,128,5,6,960,1926,1950,102000
1032,220.0,3.0,1,280,4,752,288,1,1950.0,1252,2,9600,80.0,0.0,0,5,6,1032,1950,1950,119000
780,240.0,2.0,1,0,1,780,0,0,1980.0,1020,2,6342,54.0,0.0,0,8,5,780,1875,1996,94000
1567,0.0,2.0,4,1567,5,0,714,2,1977.0,1567,3,9819,69.0,0.0,32,5,6,1567,1977,1977,196000
1167,0.0,3.0,1,645,4,270,495,1,1972.0,1167,2,8731,98.0,0.0,0,5,5,915,1920,1950,144000
952,0.0,2.0,2,852,5,100,840,1,1988.0,952,2,7350,60.0,0.0,0,7,5,952,1951,1951,139000
1088,780.0,4.0,1,381,5,399,484,1,1976.0,1868,3,10304,69.0,44.0,96,7,5,780,1976,1976,197500
1466,1362.0,4.0,4,1150,6,316,1052,2,2006.0,2828,3,9965,77.0,340.0,144,5,8,1466,2006,2007,424870
1006,0.0,3.0,1,288,6,718,0,0,1980.0,1006,2,9000,69.0,0.0,24,3,5,1006,1959,1959,80000
672,252.0,2.0,1,348,4,324,280,1,1941.0,924,1,12180,60.0,0.0,0,4,4,672,1941,1950,80000
1042,534.0,3.0,1,0,1,1042,225,1,1928.0,1576,2,6240,52.0,0.0,0,6,5,1042,1928,1950,149000
1298,0.0,3.0,1,1258,6,40,403,1,1985.0,1298,3,11200,69.0,85.0,26,5,6,1298,1985,1985,180000
860,704.0,3.0,1,275,3,429,234,1,1941.0,1564,1,12000,75.0,0.0,0,7,7,704,1941,1950,174500
572,539.0,2.0,1,0,1,572,288,1,1982.0,1111,2,5700,69.0,0.0,0,7,7,572,1926,1950,116900
832,650.0,3.0,1,624,5,26,324,1,1930.0,1482,2,9000,50.0,0.0,0,9,7,650,1920,1988,143000
932,0.0,2.0,1,0,1,932,306,1,1950.0,932,3,8280,57.0,0.0,0,5,6,932,1950,1950,124000
1466,0.0,3.0,1,176,1,1290,528,3,1959.0,1466,1,17755,134.0,132.0,140,4,5,1466,1959,1959,149900
1811,0.0,2.0,1,296,5,230,470,3,1956.0,1811,4,14115,90.0,0.0,0,7,6,1073,1956,2004,230000
816,0.0,2.0,3,538,1,278,432,1,2002.0,816,2,5890,69.0,0.0,0,8,6,816,1930,2007,120500
902,918.0,4.0,4,454,5,410,492,1,1965.0,1820,3,13700,69.0,288.0,84,6,7,864,1965,1988,201800
1437,0.0,3.0,4,1157,5,280,528,2,1976.0,1437,3,10768,90.0,0.0,21,8,5,1437,1976,2004,218000
1265,0.0,3.0,4,633,5,586,502,2,1965.0,1265,3,9350,85.0,0.0,92,8,5,1219,1965,1999,179900
1314,0.0,2.0,1,904,6,410,626,1,2008.0,1314,3,5001,34.0,166.0,62,5,7,1314,2007,2008,230000
1580,0.0,3.0,1,0,1,1580,830,2,2008.0,1580,3,11932,92.0,186.0,24,5,8,1580,2007,2008,235128
943,933.0,4.0,1,442,5,459,540,2,1974.0,1876,3,9120,76.0,270.0,69,6,6,901,1974,1974,185000
855,601.0,3.0,1,311,1,544,440,1,1978.0,1456,2,2280,24.0,0.0,0,5,6,855,1978,1978,146000
1640,0.0,3.0,1,728,4,568,924,1,1993.0,1640,3,14778,69.0,72.0,0,7,6,1296,1954,2006,224000
894,0.0,3.0,1,492,4,402,450,1,1968.0,894,2,8724,109.0,0.0,0,5,5,894,1968,1968,129000
1258,0.0,0.0,3,1198,1,0,400,1,1969.0,1258,2,12900,60.0,0.0,0,4,4,1198,1969,1969,108959
1432,0.0,2.0,4,680,5,289,588,1,1978.0,1432,3,16157,69.0,0.0,180,7,5,1360,1978,1978,194000
1502,0.0,3.0,1,0,1,1502,644,2,2009.0,1502,3,9541,79.0,268.0,114,5,7,1502,2009,2009,233170
1694,0.0,2.86921381337252,3,0,1,1694,776,1,2008.0,1694,3,10475,64.0,72.0,33,5,8,1694,2008,2008,245350
959,712.0,3.0,1,786,6,173,472,3,2000.0,1671,2,10852,58.0,0.0,38,5,6,959,2000,2000,173000
1236,872.0,4.0,1,626,3,501,540,1,1935.0,2108,3,13728,120.0,0.0,0,7,6,1127,1935,1986,235000
1831,1796.0,4.0,4,1387,6,543,807,3,1995.0,3627,3,35760,118.0,1378.0,76,5,10,1930,1995,1996,625000
1118,0.0,3.0,3,522,5,574,358,3,1977.0,1118,2,9880,76.0,0.0,0,6,6,1096,1977,1977,171000
1261,0.0,3.0,1,662,5,599,433,2,1958.0,1261,2,9120,76.0,0.0,0,6,6,1261,1958,1958,163000
625,625.0,2.0,1,0,1,625,625,3,2006.0,1250,3,4017,35.0,0.0,54,5,7,625,2006,2007,171900
1636,971.0,3.0,1,152,3,977,0,1,1980.0,3086,4,18030,138.0,0.0,0,6,5,1598,1946,1994,200500
1170,1175.0,4.0,1,503,3,449,360,1,1932.0,2345,2,16560,80.0,0.0,0,8,6,952,1932,1950,239000
2129,743.0,4.0,1,700,6,983,541,3,1992.0,2872,3,10678,85.0,337.0,33,5,8,1683,1992,2000,285000
923,0.0,3.0,1,658,5,218,264,1,1984.0,923,2,6951,37.0,0.0,0,5,5,876,1984,1985,119500
818,406.0,3.0,1,468,3,350,210,1,1926.0,1224,2,3950,69.0,0.0,0,8,6,818,1926,2004,115000
820,523.0,3.0,1,0,1,731,186,1,1921.0,1343,2,7681,54.0,0.0,0,6,5,731,1921,1950,154900
1124,0.0,3.0,0,0,1,0,0,0,1980.0,1124,2,8335,77.0,0.0,36,5,5,0,1954,1954,93000
1298,1216.0,4.0,1,1216,2,0,693,3,1990.0,2514,2,11170,69.0,0.0,0,5,7,1216,1990,1991,250000
1652,0.0,2.0,4,1480,6,120,482,1,2008.0,1652,3,5587,64.0,186.0,53,5,8,1600,2008,2008,392500
2411,2065.0,4.0,3,2096,6,300,813,3,1996.0,4476,4,15623,160.0,0.0,78,5,10,2396,1996,1996,745000
1130,0.0,2.0,1,821,1,299,720,1,1970.0,1130,2,10800,60.0,0.0,0,6,5,1120,1920,1950,120000
1572,0.0,3.0,4,1159,3,413,995,2,1963.0,1572,2,35133,50.0,226.0,263,4,5,1572,1963,1963,186700
949,272.0,4.0,1,392,4,392,392,1,1965.0,1221,2,9738,60.0,0.0,0,7,5,784,1924,1950,104900
1014,685.0,3.0,2,440,4,538,420,1,1920.0,1699,2,10615,107.0,0.0,74,5,3,978,1900,1970,95000
1624,0.0,2.0,1,1456,6,168,757,2,1994.0,1624,3,12461,89.0,0.0,114,5,8,1624,1994,1995,262000
831,829.0,3.0,1,0,1,831,493,2,2002.0,1660,3,8935,68.0,95.0,68,5,7,831,2002,2002,195000
1028,776.0,3.0,1,0,1,994,442,3,1999.0,1804,3,7500,60.0,0.0,60,5,7,994,1999,1999,189000
1622,0.0,3.0,3,1159,4,90,1356,3,1975.0,1622,2,32463,69.0,149.0,0,4,4,1249,1961,1975,168000
764,677.0,2.0,1,0,1,776,492,1,1999.0,1441,3,2645,24.0,456.0,0,5,8,776,1999,2000,174000
842,630.0,3.0,2,0,1,702,250,1,1925.0,1472,3,9600,60.0,0.0,0,8,5,702,1925,1994,125000
1224,0.0,2.0,1,883,6,341,402,3,1999.0,1224,2,4500,69.0,425.0,304,5,6,1224,1999,1999,165000
663,689.0,4.0,1,371,5,292,299,3,1969.0,1352,2,9364,80.0,143.0,36,7,6,663,1969,1969,158000
728,728.0,2.86921381337252,1,0,1,728,400,1,2005.0,1456,3,8029,51.0,0.0,24,5,6,728,2005,2005,176000
879,984.0,4.0,3,0,1,879,660,3,2006.0,1863,3,14054,58.0,0.0,17,5,7,879,2006,2006,219210
815,875.0,3.0,1,0,1,815,225,1,1916.0,1690,2,8850,65.0,0.0,0,6,7,815,1916,1950,144000
1212,0.0,3.0,1,0,1,1212,573,2,2001.0,1212,3,9100,70.0,0.0,0,5,7,1212,2001,2001,178000
1382,0.0,3.0,1,547,3,504,459,1,1974.0,1382,2,11235,75.0,51.0,82,5,4,1051,1963,1979,148000
864,0.0,3.0,1,0,1,864,280,1,1972.0,864,2,9353,71.0,0.0,0,5,4,864,1970,1970,116050
866,913.0,2.86921381337252,3,0,1,866,546,2,1998.0,1779,3,10400,80.0,0.0,36,5,7,866,1998,1998,197900
884,464.0,3.0,1,0,1,884,216,1,1960.0,1348,2,6000,50.0,0.0,0,8,5,884,1925,1997,117000
1630,0.0,3.0,1,0,1,1630,451,1,2000.0,1630,3,9750,75.0,171.0,234,5,7,1630,2000,2001,213000
1074,0.0,3.0,1,788,5,268,495,2,1975.0,1074,2,10140,78.0,0.0,88,6,5,1056,1975,1975,153500
2196,0.0,2.86921381337252,2,485,5,1496,701,2,1990.0,2196,3,14684,90.0,234.0,70,7,7,2158,1990,1991,271900
1056,0.0,2.86921381337252,1,1056,3,0,384,1,1966.0,1056,2,8900,69.0,0.0,42,4,4,1056,1966,1966,107000
1700,0.0,3.0,3,340,6,1342,544,2,2003.0,1700,3,9135,70.0,120.0,23,5,6,1682,2003,2003,200000
1283,0.0,3.0,1,504,3,319,506,1,1980.0,1283,2,7763,70.0,0.0,0,7,5,931,1962,1980,140000
1660,0.0,3.0,2,1220,6,440,500,2,2006.0,1660,3,10182,85.0,420.0,50,5,8,1660,2006,2006,290000
1055,790.0,2.86921381337252,1,0,1,1055,462,2,1992.0,1845,3,11218,70.0,0.0,104,5,6,1055,1992,1992,189000
1080,672.0,4.0,3,427,6,132,492,2,1988.0,1752,2,12134,152.0,0.0,12,7,8,559,1988,2005,164000
672,0.0,2.0,1,344,3,328,234,1,1941.0,672,2,9340,50.0,0.0,113,6,4,672,1941,1950,113000
960,0.0,0.0,3,648,6,0,364,1,1965.0,960,2,10246,69.0,0.0,0,9,4,648,1965,2001,145000
999,0.0,3.0,3,784,4,141,300,1,1962.0,999,2,10205,69.0,0.0,72,5,5,925,1962,1962,134500
894,0.0,3.0,1,180,3,340,384,1,1966.0,894,2,7094,99.0,0.0,0,5,5,894,1966,1966,125000
1318,584.0,4.0,0,0,0,0,539,1,1978.0,1902,2,8930,68.0,0.0,0,5,6,0,1978,1978,112000
1314,0.0,3.0,2,936,6,364,552,2,2009.0,1314,3,8640,72.0,72.0,112,5,8,1300,2009,2009,229456
672,0.0,2.0,0,0,0,0,0,0,1980.0,912,2,6240,52.0,0.0,0,5,4,0,1947,1950,80500
672,546.0,3.0,1,0,1,672,0,0,1980.0,1218,2,1680,21.0,236.0,0,5,6,672,1971,1971,91500
912,0.0,2.0,1,312,3,0,288,1,1964.0,912,2,7800,66.0,0.0,0,5,5,912,1964,1964,115000
1211,0.0,3.0,1,250,4,210,322,1,1968.0,1211,2,8250,55.0,0.0,63,5,5,952,1968,1968,134000
1168,678.0,3.0,2,196,3,844,315,1,1949.0,1846,2,10496,78.0,320.0,0,6,6,1040,1949,1950,143000
2136,0.0,4.0,1,756,2,1380,528,1,1951.0,2136,2,10680,89.0,44.0,30,3,5,2136,1951,1951,137900
788,702.0,3.0,3,724,6,64,388,3,2004.0,1490,3,15384,60.0,0.0,75,5,7,788,2004,2005,184000
1138,0.0,3.0,3,507,6,81,264,1,1958.0,1138,2,10482,65.0,63.0,0,8,6,588,1958,1958,145000
894,1039.0,4.0,2,0,1,894,668,3,2007.0,1933,3,14598,86.0,74.0,18,5,6,894,2007,2007,214000
912,0.0,2.0,1,595,5,317,576,1,1992.0,912,3,8872,72.0,300.0,240,8,5,912,1965,2008,147000
1702,0.0,1.0,1,1540,6,162,1052,3,2008.0,1702,4,8769,65.0,766.0,72,5,9,1702,2008,2008,367294
1507,0.0,4.0,1,666,5,409,404,1,1960.0,1507,2,7910,70.0,0.0,0,5,5,1075,1960,1960,127000
1361,1259.0,4.0,1,498,6,652,600,2,1977.0,2620,2,18890,69.0,1.0,24,5,5,1361,1977,1977,190000
1190,0.0,3.0,3,803,5,303,540,1,1962.0,1190,2,7728,70.0,120.0,18,6,5,1106,1962,1962,132500
1224,0.0,2.0,0,0,0,0,462,1,1962.0,1224,2,9842,70.0,0.0,0,5,4,0,1962,1962,101800
1188,0.0,3.0,1,1000,3,188,531,2,1959.0,1188,2,12160,69.0,180.0,0,5,5,1188,1959,1959,142000
1024,940.0,4.0,3,0,1,940,0,0,1980.0,1964,2,8525,55.0,0.0,192,6,5,940,1911,1950,130000
892,892.0,4.0,2,0,1,747,180,1,1914.0,1784,2,13132,96.0,0.0,40,5,5,747,1914,1950,138887
764,862.0,2.0,1,0,1,764,474,2,2003.0,1626,3,2628,36.0,106.0,27,5,7,764,2003,2003,175500
847,1101.0,2.86921381337252,1,0,1,847,434,1,2004.0,1948,3,12393,41.0,0.0,48,5,7,847,2004,2005,195000
1141,0.0,3.0,1,0,1,1141,484,1,2005.0,1141,2,13072,63.0,0.0,0,5,6,1141,2005,2005,142500
1484,0.0,2.86921381337252,3,428,6,1048,472,2,2006.0,1484,4,9037,64.0,32.0,33,5,8,1476,2006,2006,265900
884,884.0,2.86921381337252,1,550,6,334,543,1,2003.0,1768,3,8158,65.0,252.0,63,5,7,884,2003,2003,224900
1689,0.0,3.0,3,0,1,1689,954,2,2007.0,1689,3,9849,83.0,0.0,56,6,7,1689,2007,2007,248328
1173,0.0,3.0,4,885,6,0,528,2,1974.0,1173,3,10625,85.0,81.0,120,6,7,1053,1974,1974,170000
2076,0.0,2.0,4,1386,6,690,850,1,2006.0,2076,4,13891,107.0,0.0,229,5,10,2076,2006,2006,465000
792,725.0,3.0,1,0,1,792,400,1,1931.0,1517,3,11435,69.0,0.0,0,7,8,792,1929,1950,230000
1140,728.0,3.0,1,0,1,585,477,3,1984.0,1868,2,12090,78.0,74.0,112,7,6,585,1984,2003,178000
756,797.0,3.0,1,0,1,756,615,2,2005.0,1553,3,8125,65.0,0.0,45,5,7,756,2005,2006,186500
1034,0.0,3.0,3,539,6,473,888,1,1976.0,1034,2,12328,69.0,335.0,0,5,6,1012,1976,1976,169900
1134,924.0,3.0,1,319,3,416,396,1,1950.0,2058,2,9600,60.0,0.0,0,5,6,735,1917,1950,129500
988,0.0,3.0,1,534,4,246,276,1,1950.0,988,2,7200,60.0,0.0,80,7,5,876,1950,1950,119000
2110,0.0,3.0,1,1065,5,1045,522,3,1968.0,2110,4,11160,93.0,0.0,0,5,7,2110,1968,1968,244000
1405,0.0,2.0,1,0,1,1405,478,2,2003.0,1405,3,3136,69.0,163.0,36,5,7,1405,2003,2003,171750
874,0.0,3.0,1,510,1,354,288,2,1968.0,874,2,9858,62.0,0.0,0,6,5,864,1968,1968,130000
1516,651.0,2.86921381337252,4,125,2,36,518,2,1974.0,2167,3,17542,69.0,0.0,47,7,7,1192,1974,2003,294000
760,896.0,3.0,1,0,1,746,397,3,2003.0,1656,3,6931,60.0,92.0,128,5,7,746,2003,2004,165400
959,408.0,3.0,1,425,2,459,560,1,1978.0,1367,2,6240,52.0,0.0,0,6,6,884,1931,1950,127500
1987,0.0,2.0,4,1314,6,672,691,3,1994.0,1987,3,14303,91.0,554.0,36,5,8,1986,1994,1994,301500
864,0.0,2.0,1,0,1,864,0,0,1980.0,864,2,4060,56.0,0.0,96,8,5,864,1922,1950,99900
1166,0.0,2.0,4,655,6,201,400,3,2005.0,1166,3,9587,59.0,182.0,0,5,7,856,2005,2005,190000
1054,0.0,3.0,1,602,5,14,460,1,1969.0,1054,2,9750,65.0,0.0,0,8,6,1054,1969,1969,151000
892,783.0,3.0,1,0,1,841,502,3,1999.0,1675,2,24682,69.0,0.0,103,5,6,841,1999,1999,181000
1050,0.0,2.0,1,504,3,546,338,1,1956.0,1050,2,9600,80.0,0.0,0,6,5,1050,1956,1956,128900
1104,684.0,5.0,3,0,1,1104,304,1,1957.0,1788,2,11250,69.0,0.0,0,5,4,1104,1957,1989,161500
1060,764.0,2.86921381337252,1,0,1,764,520,1,1940.0,1824,2,13515,60.0,0.0,0,6,6,764,1919,1950,180500
1337,0.0,2.0,1,266,6,1139,511,3,1998.0,1337,3,4060,34.0,0.0,68,5,6,1405,1998,1999,181000
713,739.0,3.0,1,450,6,241,506,1,1999.0,1452,3,3735,35.0,218.0,34,5,7,691,1999,1999,183900
964,925.0,4.0,1,0,1,925,308,1,1960.0,1889,2,10120,60.0,0.0,0,4,7,925,1910,1950,122000
2018,0.0,3.0,4,0,1,2002,746,3,2009.0,2018,4,13214,89.0,0.0,76,5,9,2002,2008,2009,378500
1968,1479.0,4.0,2,192,3,536,1014,1,1982.0,3447,3,14100,69.0,632.0,12,9,8,728,1935,1997,381000
874,650.0,3.0,1,460,4,414,315,1,1958.0,1524,2,11344,78.0,180.0,0,5,5,874,1958,1958,144000
1332,192.0,0.0,4,1258,6,74,586,3,1979.0,1524,3,23595,69.0,0.0,0,6,7,1332,1979,1979,260000
1489,0.0,3.0,1,0,1,1489,462,2,1968.0,1489,3,9156,69.0,0.0,0,7,6,1489,1968,1968,185750
935,0.0,3.0,1,560,4,0,288,1,1965.0,935,2,13526,69.0,114.0,0,6,5,935,1965,1965,137000
1357,0.0,2.0,3,719,5,300,312,2,1959.0,1357,4,11512,124.0,84.0,0,7,6,1019,1959,2006,177000
661,589.0,3.0,1,0,1,661,552,1,1985.0,1250,2,5362,53.0,0.0,0,6,5,661,1910,2003,139000
928,992.0,4.0,1,220,3,708,400,1,1948.0,1920,2,11345,95.0,567.0,0,5,5,928,1948,1950,137000
735,660.0,3.0,1,593,4,130,497,1,1972.0,1395,2,12936,69.0,0.0,116,6,6,723,1972,1972,162000
1724,0.0,3.0,3,528,5,1152,480,2,1967.0,1724,2,17871,69.0,359.0,0,5,6,1680,1967,1976,197900
1128,903.0,3.0,1,804,6,324,577,1,2002.0,2031,3,9473,75.0,0.0,211,5,8,1128,2002,2002,237000
698,430.0,2.0,1,0,1,698,528,2,1980.0,1128,2,7500,60.0,0.0,0,4,4,698,1920,1950,68400
1573,0.0,3.0,1,788,6,785,544,2,2002.0,1573,3,9808,67.0,110.0,72,5,7,1573,2002,2002,227000
1339,0.0,2.86921381337252,1,1053,5,256,484,3,1990.0,1339,2,8049,50.0,54.0,58,5,7,1309,1990,1990,180000
1040,0.0,3.0,2,532,2,364,484,1,1977.0,1040,3,8800,61.0,0.0,0,7,5,1040,1977,2008,150500
912,912.0,4.0,3,0,1,912,0,0,1980.0,1824,2,9400,94.0,0.0,0,5,6,912,1971,1971,139000
1699,748.0,4.0,1,0,1,804,336,1,1969.0,2447,3,9638,50.0,0.0,0,7,6,804,1919,1990,169000
825,587.0,4.0,1,0,1,780,280,1,1939.0,1412,2,6000,50.0,0.0,0,6,6,780,1939,1950,132500
1328,0.0,3.0,1,569,5,678,528,1,1963.0,1328,2,9790,69.0,451.0,26,5,6,1328,1963,1963,143000
1582,0.0,4.0,3,812,3,812,390,1,1964.0,1582,2,36500,69.0,621.0,198,5,5,1624,1964,1964,190000
1659,0.0,2.0,1,1158,6,343,499,3,2000.0,1659,4,5664,40.0,0.0,59,5,8,1501,2000,2000,278000
1120,850.0,3.0,2,0,1,1085,753,3,2006.0,1970,4,11065,86.0,788.0,74,5,8,1085,2006,2006,281000
1152,0.0,3.0,3,1014,6,138,484,2,1964.0,1152,2,14112,69.0,86.0,0,7,5,1152,1964,1964,180500
630,672.0,3.0,1,231,5,399,264,1,1972.0,1302,2,1680,21.0,268.0,0,7,5,630,1972,1972,119500
1378,994.0,4.0,1,0,1,994,432,2,1985.0,2372,2,6600,60.0,0.0,287,4,5,994,1892,1965,107500
832,832.0,4.0,1,194,6,638,528,2,1976.0,1664,2,10140,78.0,0.0,28,5,7,832,1976,1976,162900
864,0.0,2.0,1,167,3,697,572,1,1957.0,864,2,8172,60.0,0.0,0,7,5,864,1955,1990,115000
1052,0.0,3.0,3,1016,1,36,288,2,1968.0,1052,2,8400,70.0,168.0,0,5,5,1052,1968,1968,138500
1128,0.0,3.0,2,776,5,344,525,2,1963.0,1128,2,8700,80.0,148.0,20,6,5,1120,1963,1963,155000
1072,0.0,2.0,4,547,6,0,525,3,2005.0,1072,2,3675,35.0,82.0,44,5,6,547,2005,2006,140000
4692,950.0,3.0,4,5644,6,466,1418,3,2008.0,5642,4,63887,313.0,796.0,292,5,10,6110,2008,2008,160000
1246,0.0,3.0,1,340,2,0,305,2,1959.0,1246,3,7500,75.0,0.0,0,7,5,1246,1959,1994,154000
1005,978.0,3.0,1,694,6,284,490,3,1999.0,1983,3,10762,69.0,344.0,0,5,7,978,1999,1999,225000
753,741.0,3.0,1,547,4,224,213,1,1942.0,1494,3,7500,69.0,0.0,0,7,6,771,1942,1950,177500
1203,1323.0,4.0,1,740,6,425,844,1,1994.0,2526,3,10120,92.0,391.0,78,5,8,1165,1994,1994,290000
1616,0.0,3.0,3,0,1,1616,834,2,2005.0,1616,3,8688,73.0,228.0,59,5,7,1616,2005,2005,232000
976,732.0,3.0,1,0,1,976,380,1,2004.0,1708,3,3363,32.0,117.0,40,5,7,976,2004,2004,130000
1652,0.0,2.0,1,1572,6,80,840,3,2006.0,1652,4,13173,108.0,300.0,102,5,9,1652,2006,2007,325000
1368,0.0,2.0,1,0,1,1368,474,2,2005.0,1368,3,6955,48.0,94.0,35,5,7,1368,2005,2006,202500
990,0.0,3.0,1,746,5,244,480,1,2000.0,990,2,8072,60.0,0.0,64,5,5,990,1994,1995,138000
1122,0.0,2.0,1,144,6,172,528,1,1948.0,1122,3,12000,100.0,0.0,36,7,5,924,1948,2005,147000
1294,0.0,3.0,1,1200,6,78,496,1,1991.0,1294,3,7153,69.0,88.0,51,5,6,1278,1991,1991,179200
1902,0.0,3.0,3,1406,6,496,567,3,1959.0,1902,4,17500,100.0,0.0,207,8,7,1902,1959,2002,335000
1274,0.0,3.0,1,925,6,349,508,1,2005.0,1274,3,8814,68.0,80.0,98,5,7,1274,2005,2007,203000
1453,1357.0,4.0,1,482,6,971,750,2,1990.0,2810,3,9572,69.0,336.0,0,5,8,1453,1990,1990,302000
1422,1177.0,4.0,1,0,1,1393,779,3,1999.0,2599,3,14774,108.0,165.0,30,5,9,1393,1999,1999,333168
948,0.0,3.0,1,732,3,216,280,1,1956.0,948,2,8190,60.0,0.0,36,6,4,948,1954,1954,119000
1092,1020.0,4.0,2,500,5,176,576,1,1969.0,2112,2,11075,85.0,0.0,0,5,6,952,1969,1969,206900
1630,0.0,3.0,4,0,1,1622,860,2,2008.0,1630,4,10226,61.0,270.0,42,5,8,1622,2008,2008,295493
1352,0.0,2.0,1,0,1,1352,466,1,2006.0,1352,3,4230,47.0,0.0,241,5,7,1352,2006,2007,208900
1787,0.0,3.0,4,0,1,1753,748,2,2001.0,1787,3,14781,69.0,178.0,150,5,8,1753,2001,2002,275000
948,0.0,3.0,1,492,5,372,248,1,1954.0,948,2,10215,75.0,132.0,0,5,4,864,1954,1954,111000
1478,0.0,3.0,1,189,5,628,442,2,1957.0,1478,2,8400,70.0,0.0,0,3,6,1478,1957,1957,156500
720,0.0,2.0,0,0,0,0,287,1,1955.0,720,2,6627,69.0,0.0,0,6,3,0,1949,1950,72500
1061,862.0,3.0,1,674,6,76,564,2,1992.0,1923,3,10186,107.0,0.0,39,5,7,750,1992,1992,190000
708,0.0,2.0,1,280,2,140,0,1,1980.0,708,1,5330,50.0,0.0,0,7,4,420,1940,1950,82500
1795,0.0,2.0,3,0,1,1795,895,2,2007.0,1795,3,9986,75.0,428.0,49,5,8,1795,2006,2007,147000
796,0.0,2.0,1,0,1,796,0,1,1980.0,796,2,3636,40.0,0.0,0,4,4,796,1922,1950,55000
774,0.0,3.0,1,544,3,0,0,0,1980.0,774,3,4270,70.0,0.0,0,6,3,544,1931,2006,79000
816,0.0,3.0,1,641,5,175,264,1,1982.0,816,3,6600,60.0,0.0,0,9,5,816,1982,2008,130500
1584,1208.0,2.86921381337252,1,493,2,1017,520,1,1920.0,2792,2,10440,60.0,0.0,547,7,6,1510,1920,1950,256000
955,0.0,3.0,1,0,1,935,462,3,1998.0,1632,2,9084,63.0,0.0,28,5,7,935,1998,1998,176500
1588,0.0,3.0,3,0,1,1588,825,1,2006.0,1588,3,10000,85.0,410.0,45,5,8,1588,2006,2006,227000
954,0.0,3.0,3,483,5,428,576,1,1976.0,954,2,10780,55.0,0.0,0,5,5,911,1976,1976,132500
816,0.0,2.0,2,690,5,126,288,1,1958.0,816,2,8877,67.0,0.0,0,6,4,816,1938,1958,100000
803,557.0,2.0,1,0,1,803,297,1,1951.0,1360,3,7200,60.0,0.0,65,6,5,803,1938,1995,125500
765,600.0,3.0,1,765,2,0,440,1,1970.0,1365,2,2368,24.0,312.0,36,6,5,765,1970,1970,125000
1334,0.0,2.0,1,686,5,664,630,2,1977.0,1334,2,9650,80.0,360.0,16,5,6,1350,1977,1977,167900
1656,0.0,4.0,1,0,1,1656,506,1,1973.0,1656,2,9246,87.0,564.0,211,5,5,1656,1973,1973,135000
693,0.0,2.0,1,0,1,693,0,0,1980.0,693,1,4118,153.0,0.0,20,4,4,693,1941,1950,52500
920,941.0,3.0,1,700,6,216,492,2,2002.0,1861,3,13450,95.0,0.0,91,5,7,916,2002,2002,200000
864,0.0,3.0,2,360,3,504,288,2,1972.0,864,2,9560,120.0,0.0,0,7,5,864,1972,1972,128500
872,0.0,3.0,1,0,1,858,480,1,1974.0,872,2,8294,70.0,0.0,0,5,4,858,1971,1971,123000
1114,0.0,2.86921381337252,1,814,6,300,576,1,2004.0,1114,3,13695,66.0,0.0,78,5,6,1114,2003,2004,155000
